5 10
57 68 8.80
8 76 4.09
63 104 1.74
57 97 9.62
9 56 4.71
12 24 5.42
39 66 7.66
0 1 1.29
83 84 4.83
11 74 9.63
15 93 9.64
14 21 4.83
23 91 2.42
54 88 6.23
17 46 4.32
51 89 9.99
18 32 1.67
29 105 3.30
6 44 4.10
8 88 3.72
39 48 6.34
21 51 9.11
48 91 7.62
29 43 5.28
11 35 2.74
43 109 6.17
89 96 4.90
75 97 4.12
40 73 2.85
56 100 8.26
66 98 5.70
73 95 1.31
24 29 2.53
28 84 8.47
55 89 5.77
61 81 1.34
3 107 9.76
6 27 8.02
16 32 8.75
27 98 1.23
22 23 4.98
73 84 8.72
10 96 4.22
0 10 5.44
12 90 3.58
14 68 7.20
74 104 4.51
57 78 3.48
7 86 4.13
35 53 5.63
80 95 3.46
49 55 2.39
30 67 2.42
#END#
112 6216
28 86 9.46
81 108 3.62
2 24 9.12
60 69 3.66
2 18 4.25
4 107 5.51
100 105 5.51
29 101 3.18
3 21 4.14
5 40 1.23
10 108 7.87
44 55 4.06
47 79 8.05
25 39 6.24
59 104 7.24
94 110 1.98
31 62 8.42
36 92 1.82
2 36 8.17
16 106 7.62
48 75 6.37
72 90 1.10
21 41 9.29
8 19 4.12
5 107 4.26
88 90 1.48
5 108 3.28
30 69 9.60
99 110 2.51
22 93 2.00
6 101 2.10
75 100 3.86
77 86 7.71
87 99 8.26
13 50 7.30
5 34 1.11
69 89 5.06
15 100 7.26
68 104 8.10
19 85 6.45
30 51 4.68
74 101 7.46
50 78 6.29
22 43 4.85
54 94 7.56
23 51 5.63
7 76 7.97
19 104 3.87
54 80 8.40
104 106 4.62
10 91 2.96
24 53 9.03
25 98 3.68
40 81 2.89
43 86 3.19
49 62 5.98
78 102 9.00
88 98 4.14
31 94 3.08
57 71 9.39
15 24 9.55
1 43 7.88
9 29 6.88
59 68 1.56
68 70 8.24
0 53 1.60
69 75 5.27
20 111 9.54
31 65 5.93
13 109 4.46
14 53 8.34
70 93 4.22
46 59 5.22
44 76 2.80
92 100 3.69
21 105 7.69
53 97 1.21
13 94 5.45
37 88 6.23
64 76 8.31
33 110 8.88
49 86 8.70
6 20 8.33
55 93 9.74
52 110 9.68
30 110 5.50
42 101 8.82
79 98 6.04
5 66 7.04
11 44 3.78
39 104 8.52
57 88 8.77
12 38 6.10
86 106 7.42
77 83 9.91
60 78 3.18
43 97 6.78
3 111 6.17
36 65 9.15
19 71 8.02
3 29 4.59
5 99 3.00
45 88 1.54
10 84 3.92
14 62 9.49
0 15 5.90
9 92 4.70
92 103 1.09
29 72 1.34
49 89 8.02
57 61 7.45
63 73 1.50
45 108 10.00
50 81 5.62
6 84 1.02
101 103 5.73
23 55 1.71
67 75 9.35
42 89 1.16
51 102 7.33
6 34 7.99
74 106 4.41
3 74 4.36
25 37 6.09
22 50 7.58
28 108 4.20
88 91 2.24
21 44 9.72
71 96 9.99
62 86 3.78
48 53 3.69
85 91 9.30
60 98 8.61
8 92 7.73
29 66 8.09
38 90 9.14
10 85 1.37
25 33 7.12
43 54 3.17
16 39 6.82
94 101 9.21
4 82 3.61
4 101 9.07
47 53 9.45
68 79 3.04
72 100 6.48
70 76 6.30
74 108 9.15
34 58 8.00
65 81 5.29
54 93 7.95
0 48 7.58
1 100 7.84
104 111 2.42
58 98 6.42
52 86 3.08
47 74 1.99
58 81 8.52
54 82 7.74
17 56 3.73
51 98 6.41
82 91 7.08
78 93 2.42
32 49 5.47
14 83 9.76
43 53 2.22
81 109 1.32
8 46 4.43
24 63 9.70
16 109 5.64
6 105 8.74
65 85 2.09
89 102 8.33
8 27 7.81
36 111 7.16
17 51 7.41
4 33 6.08
38 62 6.03
18 106 2.64
41 76 3.05
4 59 7.10
11 85 3.48
64 99 4.19
6 51 3.94
88 97 2.61
6 102 1.35
18 50 8.03
91 106 8.81
30 56 4.62
47 80 4.18
35 59 3.35
22 62 7.39
44 47 4.04
3 106 6.44
76 96 9.30
0 24 7.36
18 92 7.55
84 102 8.70
11 66 7.26
76 84 8.13
12 96 5.16
58 76 2.32
61 64 8.11
3 60 8.53
37 106 4.22
14 15 4.95
11 43 4.00
3 98 9.06
21 32 2.02
84 94 8.92
70 71 4.22
49 98 6.36
30 85 7.56
2 69 1.49
85 111 5.43
58 103 3.17
14 67 2.81
69 81 4.79
59 61 3.09
50 107 9.79
57 76 3.09
48 100 2.16
15 74 4.49
10 94 1.49
89 110 9.89
13 82 6.13
9 61 1.82
65 80 5.59
3 12 3.84
55 108 7.14
90 98 6.49
10 74 2.66
3 48 3.97
82 104 8.80
11 106 9.69
23 82 2.90
60 93 9.30
15 47 4.52
41 49 2.02
86 100 6.29
1 65 9.68
6 65 8.45
62 90 4.09
66 88 1.81
21 94 1.59
54 60 8.61
63 70 8.21
89 101 1.75
33 90 3.90
9 111 5.03
31 73 6.81
39 56 6.76
26 50 3.54
36 55 9.37
3 68 3.99
64 89 9.71
41 105 3.55
49 102 5.60
6 107 2.95
6 81 8.87
0 105 3.85
29 64 2.35
29 69 9.43
66 67 7.17
16 21 7.88
2 28 1.75
11 87 1.95
9 109 7.16
0 77 6.27
51 86 4.85
0 31 6.07
4 14 8.76
79 93 3.66
17 67 4.78
7 89 3.19
46 74 5.26
10 47 8.36
31 46 7.49
56 98 5.15
56 108 4.93
9 51 4.75
40 102 7.95
13 76 3.39
25 79 8.02
58 100 4.02
44 95 4.03
106 107 4.02
7 108 8.37
24 57 8.71
13 38 4.44
6 56 9.97
38 73 7.97
44 66 6.46
23 78 6.50
76 89 7.15
47 81 6.74
14 21 3.56
36 37 1.77
29 79 9.22
58 107 4.81
11 97 2.78
60 99 3.25
60 62 1.91
12 18 7.81
35 90 6.14
16 52 6.41
19 70 9.03
8 67 9.57
11 67 3.82
43 94 2.19
46 91 9.69
39 85 2.73
51 111 5.63
20 28 2.64
49 76 8.24
82 102 7.87
5 100 8.04
79 104 6.63
20 64 4.17
9 100 7.23
76 77 7.24
40 88 5.81
69 104 7.86
66 90 2.92
1 74 7.34
2 79 5.07
5 109 6.53
45 93 2.25
25 60 5.62
43 95 1.22
30 33 6.03
16 65 5.67
65 101 2.58
33 76 8.83
53 78 6.16
32 43 1.98
63 66 5.95
17 48 1.73
16 31 6.87
27 87 4.68
11 40 9.46
0 51 7.06
12 104 5.38
40 90 6.53
36 38 8.90
30 43 3.56
20 95 4.99
55 77 2.52
5 73 7.26
35 95 5.35
6 76 9.08
31 61 2.67
66 94 3.92
39 61 2.47
14 41 9.81
14 69 7.90
97 106 5.42
20 30 9.89
66 80 6.52
55 81 2.31
12 84 5.46
10 19 1.10
85 102 3.14
17 54 4.74
11 47 6.88
27 29 6.03
75 108 9.76
91 102 9.67
54 96 6.53
45 63 5.99
86 110 5.89
34 87 1.19
50 57 1.16
18 77 5.93
17 94 1.70
23 105 4.60
31 107 2.11
1 39 4.49
78 85 6.44
78 79 3.04
89 90 4.32
9 76 7.20
31 108 9.91
0 89 1.16
21 50 2.59
12 27 1.58
14 25 7.26
77 87 2.89
11 84 4.39
71 97 8.03
2 91 7.25
14 52 7.25
16 88 4.72
39 106 6.20
61 68 8.33
69 74 3.49
36 96 5.43
37 40 9.79
97 104 2.69
25 54 6.28
16 25 6.26
5 46 9.63
60 89 7.10
0 14 3.61
19 35 6.03
59 62 1.93
63 79 4.94
34 38 2.87
86 111 7.80
7 56 1.75
28 53 2.35
65 73 9.83
30 88 8.00
89 105 5.37
22 82 4.83
75 86 4.72
7 110 5.59
82 90 7.67
50 77 3.37
51 74 7.37
13 87 4.97
4 106 8.18
2 110 3.30
55 63 8.87
61 96 5.66
36 102 4.37
41 84 3.39
59 73 5.31
18 54 6.17
31 56 7.33
40 41 8.13
6 90 9.06
5 28 9.76
25 40 6.95
38 72 8.63
72 73 9.51
11 27 5.30
25 102 2.63
20 36 2.88
57 60 7.26
27 51 8.36
30 45 2.31
50 54 8.02
88 108 6.20
2 12 3.93
26 62 2.09
5 49 6.89
5 93 9.46
48 85 1.53
29 110 1.29
92 111 8.81
32 34 1.45
69 94 8.90
53 65 9.65
5 17 5.60
45 103 2.05
69 107 2.38
0 60 4.09
46 82 6.29
4 105 1.60
33 103 7.90
12 64 1.87
15 55 8.32
8 71 6.53
30 60 5.64
10 78 4.27
31 82 3.27
56 69 9.16
11 58 6.36
50 89 5.35
56 66 5.25
55 95 7.53
24 86 5.34
61 69 8.12
49 63 1.03
16 89 8.47
57 108 1.16
39 70 5.34
66 72 5.64
2 109 2.07
32 105 4.38
27 36 6.47
37 102 5.48
58 104 4.43
12 54 7.37
37 45 8.95
68 101 3.46
15 78 7.61
23 29 4.30
8 101 9.43
8 28 4.13
7 80 2.22
11 73 7.98
31 97 8.42
28 104 3.75
25 110 2.83
15 27 1.00
13 27 2.21
41 72 9.07
57 100 1.15
38 65 5.95
67 101 6.61
51 89 7.43
22 99 8.90
29 94 4.46
6 77 5.39
12 97 6.28
24 93 6.03
26 46 9.34
60 75 1.27
73 90 5.00
9 93 6.33
23 66 7.31
20 75 1.02
95 98 4.76
48 60 8.60
9 24 5.87
35 97 2.92
22 38 6.35
31 63 8.63
32 48 5.04
15 98 1.15
27 72 5.93
33 77 8.49
41 60 6.57
47 58 8.90
16 47 5.08
33 75 1.37
71 100 5.16
55 86 5.23
28 51 8.09
105 108 5.08
26 105 7.77
62 89 7.86
0 20 8.69
47 54 3.52
44 100 1.63
4 76 5.88
13 92 5.43
23 33 9.63
86 87 2.96
6 98 2.99
26 32 2.53
11 82 4.49
17 43 3.67
42 54 1.79
1 84 4.10
89 91 3.86
57 91 6.97
36 85 5.45
24 61 3.61
4 32 7.58
7 90 7.20
32 47 9.20
17 110 3.31
48 102 3.51
30 50 2.91
45 109 9.23
59 109 3.48
73 96 8.26
16 22 8.18
23 107 7.48
29 75 5.15
99 101 9.07
8 21 6.29
76 100 4.35
16 94 2.63
45 75 2.95
72 91 9.96
50 108 5.75
26 34 4.04
12 79 1.96
34 53 2.11
39 88 5.56
7 64 3.98
20 35 3.01
15 107 4.43
32 107 7.97
15 28 8.64
26 59 7.86
54 89 2.23
74 76 7.77
25 44 7.54
67 69 9.68
75 81 1.48
66 108 7.22
6 99 9.63
51 93 8.23
45 85 9.59
59 78 4.07
7 15 2.02
48 80 1.24
15 76 7.14
46 50 1.69
23 74 6.30
8 84 7.03
51 61 9.69
23 36 1.77
3 65 6.08
39 103 1.95
0 63 9.20
33 58 3.09
27 47 3.44
96 101 3.84
81 95 9.76
31 92 8.62
90 101 5.57
24 25 2.73
54 70 6.10
71 82 8.07
25 83 1.83
1 60 5.52
34 85 3.98
38 51 9.68
42 86 6.04
22 30 2.98
11 36 3.27
77 85 6.87
73 101 3.37
27 103 2.95
20 44 3.26
16 78 5.02
15 45 5.51
4 57 6.56
90 106 4.51
8 104 7.22
12 72 3.38
1 25 4.18
8 40 9.13
45 62 5.04
13 36 9.81
24 70 5.35
17 22 7.99
81 96 9.62
60 87 4.65
30 68 8.84
31 83 8.57
34 104 5.51
0 9 1.53
8 100 4.42
24 54 9.25
17 77 9.19
23 50 3.09
76 87 9.37
61 67 6.70
21 80 6.89
74 80 6.32
56 75 9.16
6 63 2.08
1 48 3.36
17 79 5.10
35 38 2.90
45 110 2.82
72 109 1.52
96 97 7.43
23 86 9.28
50 61 9.34
19 103 9.70
29 74 1.54
15 68 5.86
4 27 8.08
63 107 9.20
57 82 3.12
23 34 1.44
45 98 4.51
31 84 7.17
45 79 3.14
25 59 9.00
77 95 4.95
98 101 7.65
22 56 2.92
45 102 3.63
38 106 2.26
68 102 2.02
4 67 3.16
21 87 9.50
1 91 2.06
15 62 8.23
5 21 9.27
23 85 9.14
14 86 5.00
30 109 9.45
82 99 3.39
29 68 7.51
70 101 1.10
8 60 3.24
75 105 8.24
16 40 2.10
7 65 5.40
48 111 7.97
39 77 9.36
9 10 5.67
79 86 9.96
14 38 5.80
46 57 6.63
10 26 9.89
47 55 7.62
15 48 6.59
97 108 2.75
40 61 5.55
29 76 1.56
6 10 1.87
56 84 4.02
16 32 7.99
104 108 6.98
34 99 6.51
50 53 1.47
36 83 2.96
60 72 7.28
7 57 8.45
15 64 5.91
20 87 4.04
100 106 2.46
19 22 3.63
48 95 2.54
57 90 6.61
28 94 3.03
26 29 8.76
54 75 1.44
5 87 5.96
11 72 7.70
57 65 2.78
13 104 6.06
56 101 7.26
27 42 1.54
26 33 7.16
66 91 4.27
18 63 7.95
35 63 3.31
5 92 4.38
23 67 8.06
9 57 4.05
50 82 3.50
96 105 5.06
77 93 3.81
51 100 2.17
7 104 2.20
38 71 9.56
108 110 6.59
26 56 2.41
28 50 3.11
0 39 7.48
6 60 1.44
62 77 6.93
12 80 9.96
17 86 8.38
104 107 4.60
40 62 4.48
69 96 5.29
46 84 3.64
10 24 6.98
5 95 2.63
36 54 7.86
24 32 3.48
28 52 2.12
43 60 3.97
12 95 7.71
7 28 3.90
13 31 1.30
103 104 3.91
68 100 1.34
100 102 6.07
43 83 3.36
69 95 4.89
53 101 7.71
55 73 1.52
10 40 8.31
52 94 9.12
42 91 2.33
46 65 3.85
8 72 7.27
30 91 7.43
67 76 8.33
87 105 9.31
1 19 3.83
68 87 6.56
4 5 6.65
42 94 5.62
37 78 1.08
77 81 5.03
45 73 5.80
90 102 6.31
12 24 1.16
4 85 3.55
22 77 4.31
1 105 5.32
4 88 5.40
7 63 7.71
38 43 6.02
59 110 2.95
8 43 4.34
14 79 8.06
41 69 9.45
9 80 9.92
2 92 8.16
32 69 5.55
60 94 2.22
7 16 2.21
49 95 4.22
6 49 6.26
8 78 2.42
31 102 8.86
30 82 9.48
78 95 9.47
53 106 6.56
41 50 2.11
17 24 8.20
20 67 6.76
34 77 9.43
25 64 3.54
65 67 8.16
55 89 9.73
75 99 6.34
1 30 9.49
28 102 5.07
41 103 5.92
40 55 4.89
13 97 3.37
1 110 3.89
28 67 4.05
42 49 4.30
38 81 2.72
1 42 9.89
34 36 8.03
3 63 2.73
15 56 9.57
6 55 4.31
9 56 7.86
2 89 4.22
25 34 8.71
43 92 3.84
54 84 3.59
52 63 1.35
28 107 6.62
39 54 4.10
39 58 3.57
102 106 3.70
61 71 4.06
5 65 2.77
67 97 8.56
5 10 3.50
30 84 2.60
34 57 3.78
44 49 3.66
10 52 5.23
78 108 4.90
32 96 6.23
15 101 8.04
29 44 6.28
100 104 2.17
29 99 9.26
12 62 4.00
7 11 6.09
91 108 4.96
7 109 8.36
53 73 5.56
12 13 9.75
75 83 1.26
67 98 4.23
48 98 6.92
80 92 4.58
6 47 7.53
10 18 5.24
50 111 6.72
92 93 8.38
13 72 3.52
71 98 7.09
56 67 7.42
79 80 6.98
60 88 8.60
79 107 9.02
63 74 2.83
23 31 3.89
17 80 9.40
60 80 1.85
45 53 5.12
19 57 6.11
76 80 9.62
22 111 9.97
73 93 5.43
72 102 5.83
21 93 7.74
33 88 6.59
70 75 6.40
39 100 3.06
5 22 2.44
34 50 8.10
7 74 4.82
21 53 5.47
47 78 1.57
14 64 1.17
30 103 7.47
88 106 5.82
18 67 8.23
61 65 3.37
24 34 1.41
62 110 6.31
61 87 4.92
5 88 3.61
35 74 3.72
53 103 6.96
3 24 3.54
28 100 5.01
82 84 5.81
3 73 2.76
30 90 9.65
8 89 9.72
78 80 2.31
94 109 5.26
28 33 2.03
72 78 9.93
1 41 1.99
29 45 1.22
50 79 1.44
45 46 7.27
77 110 8.26
20 29 1.35
95 106 2.82
86 88 4.85
42 46 5.13
5 70 2.03
63 103 2.69
11 23 2.02
17 55 5.88
62 101 6.20
9 33 8.63
1 92 2.05
51 108 1.96
14 16 1.08
52 88 9.46
10 77 5.46
18 19 4.06
26 70 8.33
90 92 2.09
9 36 6.43
50 76 9.77
20 31 8.59
58 72 3.79
3 45 2.96
73 92 1.62
37 79 2.21
33 41 1.21
3 56 2.64
10 49 7.57
80 89 8.11
28 56 1.73
29 108 9.70
0 111 6.35
89 93 2.42
31 89 3.66
35 72 9.94
71 93 5.64
64 71 1.79
22 49 8.67
11 61 3.48
0 11 1.91
0 50 4.13
30 37 7.93
29 49 4.71
33 49 6.93
86 104 5.22
31 91 7.97
15 59 6.66
5 75 7.96
62 108 3.59
44 111 4.01
15 22 1.61
1 38 1.83
22 44 6.39
10 42 8.79
76 92 8.63
68 98 9.59
14 108 7.92
52 67 2.90
20 27 4.01
28 65 6.00
55 102 7.43
11 34 7.59
103 109 2.15
58 61 3.30
21 47 5.73
38 100 5.53
76 79 2.54
28 40 1.52
11 33 6.68
39 52 4.84
26 109 5.35
50 103 2.63
26 94 9.59
8 53 4.47
45 83 1.44
60 95 7.84
74 100 3.42
55 56 5.00
41 111 8.60
5 63 2.96
50 56 8.75
72 110 2.28
27 34 5.21
66 110 7.60
41 71 8.32
27 57 4.54
68 95 8.00
15 91 9.84
6 80 1.33
6 103 7.05
24 72 2.59
32 73 6.67
53 89 9.01
28 66 7.96
57 75 4.52
22 98 5.04
21 49 7.00
3 18 4.15
55 57 4.62
73 111 3.67
64 67 3.35
4 21 4.63
11 42 7.49
17 85 2.91
26 49 5.66
9 34 1.76
39 67 2.18
31 105 6.16
1 82 9.39
72 108 9.77
21 43 4.61
40 83 8.37
53 56 7.80
11 90 2.35
53 81 3.78
23 92 4.71
33 97 2.21
54 88 5.38
49 73 7.37
21 42 8.98
31 55 8.47
42 96 1.66
30 87 6.18
56 99 1.39
25 30 2.96
59 63 9.77
37 89 2.39
62 91 9.18
25 45 4.26
43 71 6.63
72 107 1.05
2 78 2.93
70 94 7.65
9 71 9.75
19 45 1.73
21 26 8.44
46 75 1.07
16 96 4.08
70 79 4.72
13 35 1.66
30 105 9.55
18 75 8.31
46 89 3.74
52 73 2.40
4 25 2.06
79 100 9.74
70 92 3.39
85 87 6.38
41 83 6.53
4 97 8.31
15 17 1.62
4 72 4.34
7 66 9.19
60 66 2.80
14 17 2.44
24 95 2.83
67 93 4.59
2 63 1.31
98 107 8.22
31 96 5.46
0 22 6.15
32 61 9.11
28 88 6.62
35 43 6.13
60 110 5.67
50 99 6.10
28 96 7.46
61 70 7.18
8 82 5.71
39 107 1.29
32 91 1.31
9 101 8.54
50 63 1.46
31 93 9.12
10 12 3.77
19 93 8.49
59 108 7.14
25 88 9.23
0 8 7.52
49 93 1.77
0 37 3.47
82 110 6.52
57 98 7.96
103 111 7.55
64 111 4.96
89 111 5.24
4 109 7.34
64 102 9.60
6 30 3.89
67 90 9.57
9 28 4.29
25 105 3.77
100 109 6.05
27 86 1.53
37 111 7.81
1 55 7.59
21 106 6.04
18 44 8.34
32 57 8.07
47 60 5.49
0 38 7.36
8 18 6.49
42 92 1.59
91 101 4.48
2 8 3.37
7 85 2.74
28 36 8.07
92 108 9.74
15 77 5.01
23 84 3.68
11 39 6.89
43 104 1.89
44 79 8.80
59 60 1.17
45 99 1.06
27 35 7.47
12 22 7.68
13 40 6.84
18 94 1.03
2 6 8.02
7 24 4.96
15 92 3.93
16 93 2.07
19 66 2.05
59 97 6.05
23 75 5.82
2 71 2.44
25 103 5.18
26 39 8.60
18 22 5.86
50 94 2.92
67 105 8.43
31 68 9.27
58 63 8.80
30 94 1.24
12 49 6.75
80 86 9.94
26 42 5.22
6 16 9.64
13 71 7.26
66 102 4.31
23 70 5.27
41 66 7.65
5 30 5.37
80 101 5.28
12 48 6.34
21 91 8.00
20 94 3.41
16 97 1.83
0 2 2.38
16 46 3.96
40 108 2.44
56 88 8.14
52 72 9.09
45 90 4.74
47 62 2.91
33 57 6.75
5 23 5.30
55 106 5.59
3 33 4.76
41 46 6.52
9 14 7.77
48 61 4.65
59 64 5.30
9 102 5.75
62 100 2.12
65 72 5.03
63 71 3.41
27 108 1.88
83 86 9.34
62 99 8.05
36 53 2.47
35 45 6.19
0 110 4.30
16 38 3.30
6 83 8.06
75 111 6.45
29 80 4.74
68 80 1.89
0 40 4.93
45 71 5.19
23 61 7.67
27 71 8.75
15 51 1.86
19 91 7.54
67 96 4.25
35 70 6.70
50 92 5.55
94 111 8.82
82 103 2.44
8 79 5.24
43 78 8.24
8 108 2.44
14 93 6.62
32 74 8.69
13 52 4.38
7 48 9.24
1 93 8.22
4 62 5.15
65 84 3.48
62 66 5.96
24 55 9.47
23 27 5.17
18 26 6.84
37 64 8.79
9 46 5.82
1 57 5.61
36 47 3.67
59 88 1.03
11 77 5.95
32 51 2.45
4 11 5.99
40 86 7.37
83 91 9.27
26 110 2.69
62 107 9.78
18 88 6.54
46 67 1.09
0 79 6.24
42 52 6.27
30 38 5.82
12 17 8.16
33 34 8.91
81 101 3.06
2 21 7.17
61 79 5.92
30 64 2.71
2 47 8.02
56 82 8.60
102 103 7.88
4 23 9.52
56 79 7.46
5 102 3.53
53 82 2.85
33 52 6.28
79 91 3.69
54 58 7.44
19 25 9.72
44 50 2.98
2 87 6.06
34 109 1.91
5 6 6.17
1 81 8.07
63 72 1.76
48 57 6.44
33 80 5.37
22 45 3.74
14 74 6.58
3 78 4.19
67 78 1.18
12 90 9.10
52 109 9.77
89 97 6.57
26 103 3.97
17 99 5.73
15 75 9.52
26 37 7.94
13 64 4.22
19 52 6.17
77 100 1.69
23 58 5.07
22 35 7.45
77 92 3.34
64 79 1.02
10 27 6.67
66 95 8.63
81 92 2.31
19 34 3.61
61 75 6.51
11 108 3.25
68 99 8.80
48 106 6.86
75 88 7.15
50 72 5.66
19 87 8.43
25 92 2.06
8 96 8.08
41 57 8.21
63 86 7.03
84 95 7.69
27 88 9.43
4 84 8.46
6 28 8.42
62 67 3.03
42 67 5.12
51 94 6.48
38 82 2.26
58 80 9.61
52 61 4.02
28 103 1.39
39 105 4.95
67 68 9.07
12 110 4.25
85 103 8.40
85 86 3.43
26 57 5.64
74 91 6.14
22 47 9.94
28 84 3.89
102 108 8.68
96 110 6.10
81 88 7.21
12 69 4.84
65 102 3.35
25 78 2.37
3 100 7.64
20 65 5.60
5 83 6.44
90 100 6.59
97 103 5.61
39 63 7.80
52 101 3.40
14 31 7.15
43 70 1.03
22 101 9.11
1 87 9.96
9 108 5.15
48 78 3.89
5 58 8.80
72 85 7.54
6 61 2.38
18 87 4.47
34 59 8.96
93 107 9.23
44 80 3.32
18 71 7.47
3 16 7.85
41 94 9.52
33 96 3.24
85 93 2.90
52 79 9.58
64 93 8.02
5 77 2.03
6 73 5.04
13 37 3.16
33 39 9.94
2 111 9.07
3 105 3.65
14 87 6.50
66 100 8.50
49 53 1.11
24 98 6.59
30 42 2.99
11 99 4.37
76 105 5.58
1 96 1.59
96 109 4.11
51 107 3.72
45 100 7.62
19 73 7.96
33 68 1.87
54 97 9.62
76 102 6.18
12 20 8.22
78 92 7.81
47 92 9.48
30 41 4.51
82 89 3.00
58 92 6.31
14 102 9.25
52 60 2.21
71 74 9.80
36 58 5.06
37 38 1.79
0 109 1.16
12 91 9.67
73 83 3.23
24 28 7.33
66 74 4.95
57 58 9.77
44 93 7.28
44 65 2.36
39 98 4.94
47 65 7.20
64 104 8.54
48 109 6.22
54 110 5.74
8 13 8.90
56 89 7.55
21 52 5.27
106 111 3.70
54 69 2.01
26 90 6.61
4 104 4.63
84 87 3.12
10 53 1.53
30 104 7.18
5 61 2.45
13 33 7.96
20 41 8.61
56 68 5.58
2 98 9.69
6 87 9.20
4 64 2.83
95 100 4.87
23 103 6.25
44 51 4.67
51 104 6.27
3 64 6.41
61 107 4.65
48 96 7.25
10 63 2.62
59 83 2.78
37 99 9.03
17 33 2.16
14 40 7.01
37 65 7.49
25 84 3.49
39 72 3.94
64 85 4.89
35 66 7.19
72 101 7.11
2 27 6.10
58 69 7.09
53 104 8.72
13 28 2.14
40 111 7.89
58 83 9.73
43 76 3.84
6 27 7.59
5 110 2.16
17 27 1.50
20 53 5.17
3 46 8.71
20 72 1.08
38 111 5.55
32 59 4.12
26 28 3.41
6 106 3.37
71 88 6.01
49 80 5.12
0 5 6.02
19 48 6.37
6 7 9.92
20 61 9.12
36 61 4.01
36 49 2.14
59 101 3.86
28 61 5.42
29 56 4.14
1 58 1.16
67 71 6.51
65 91 9.77
76 94 9.91
24 52 4.11
56 91 7.67
40 73 2.94
14 77 5.28
14 104 3.84
4 83 7.12
18 104 7.39
65 76 3.80
44 83 9.86
10 21 5.94
76 108 9.37
73 110 6.85
45 105 1.99
81 105 9.09
24 30 4.37
10 36 1.72
0 56 3.76
102 109 9.53
49 51 2.56
22 70 8.42
46 60 6.35
14 18 5.62
19 81 7.64
30 86 3.82
24 102 9.13
42 107 6.58
65 95 7.36
36 52 1.81
12 81 8.10
8 38 8.15
55 62 5.83
42 59 2.87
36 97 2.77
1 44 2.67
20 77 4.84
42 61 6.51
17 108 4.26
6 53 8.80
19 97 8.20
38 94 6.71
81 104 5.61
4 81 6.73
18 91 8.82
19 53 9.78
20 46 5.81
0 61 2.21
0 66 7.24
0 107 6.92
5 14 1.33
41 54 9.52
0 10 5.46
40 97 3.57
92 105 4.63
3 6 1.22
75 109 7.78
21 55 1.69
86 109 8.60
21 74 8.84
0 23 9.30
2 62 3.47
13 41 2.47
27 96 2.19
18 79 5.89
49 97 5.09
50 104 4.86
4 95 4.79
5 15 6.14
49 75 4.12
33 92 6.77
27 43 4.35
16 53 1.96
12 88 8.20
36 44 4.37
44 89 2.10
82 88 6.76
12 68 4.86
39 82 8.14
21 40 9.76
65 100 9.23
69 91 8.19
16 95 5.84
84 100 2.50
29 98 5.84
3 84 1.89
19 28 4.46
37 109 1.77
23 110 5.71
63 82 4.68
21 33 8.13
37 51 7.38
29 43 5.65
7 9 8.72
54 85 1.58
56 70 8.92
56 85 1.67
22 79 5.70
15 57 4.95
34 95 4.29
41 70 5.40
18 25 9.83
54 92 7.84
6 41 4.63
56 90 7.26
71 111 9.42
28 54 5.31
55 103 8.10
33 53 1.50
20 106 7.09
51 79 8.80
16 86 3.66
52 71 1.19
6 15 2.19
9 73 8.02
43 67 2.69
7 44 9.68
39 45 7.08
16 34 6.46
10 83 2.11
29 38 6.36
33 89 8.75
54 56 7.51
92 101 2.20
101 108 8.95
8 65 3.97
11 19 4.26
49 54 1.63
19 43 7.92
99 103 9.71
33 51 7.33
4 13 4.11
3 109 7.84
85 99 9.99
17 91 1.31
22 92 1.12
47 76 5.83
76 104 2.92
26 58 8.21
81 91 5.92
33 56 3.98
18 32 8.42
26 40 1.23
64 70 3.44
75 76 8.77
5 91 1.84
2 53 1.58
39 42 1.90
35 77 2.81
6 44 5.49
53 67 4.20
36 60 1.81
12 39 2.85
27 46 9.26
18 85 8.47
0 102 4.95
50 68 5.90
16 62 3.64
10 92 6.08
91 97 7.04
2 101 4.81
78 91 8.05
46 111 1.36
43 90 1.55
41 85 2.70
12 78 2.70
42 71 3.39
61 84 5.33
23 80 6.94
32 71 8.27
69 72 6.44
25 36 8.16
39 94 6.43
27 89 5.02
87 95 3.10
13 29 6.92
58 93 4.50
17 92 1.93
101 105 8.13
31 48 3.11
26 54 4.09
32 40 2.61
34 49 7.10
12 30 1.09
70 88 1.50
60 105 4.89
52 62 6.14
48 104 1.44
35 79 6.45
31 110 2.79
6 39 4.03
10 61 3.74
61 74 8.21
20 43 2.03
13 80 7.19
23 43 3.01
55 92 1.64
71 104 7.23
33 42 7.25
0 27 1.13
19 86 9.54
9 105 3.32
2 35 6.92
11 93 4.13
7 99 7.14
68 88 2.34
1 4 9.36
1 49 4.62
3 38 3.73
33 87 5.75
23 104 7.82
9 88 1.80
42 102 5.43
88 102 6.53
43 74 8.17
29 95 9.16
38 84 6.45
74 79 4.51
23 81 3.72
17 31 6.17
58 74 6.89
44 63 2.28
14 58 4.40
76 99 5.05
3 19 8.79
16 35 9.46
20 100 1.48
41 101 8.36
49 55 4.07
68 105 2.57
4 24 9.30
43 57 4.24
16 60 9.51
11 21 8.40
47 106 8.47
32 85 5.15
18 35 5.67
