GRAFO,ENERGIA,PORTAIS,TAM,DIJ,AES,TIME_GRAFO,TIME_DIJ,TIME_AES,DENS
0,379331.498143,6160,195,0,0,96375290.012135,9022.000000,1347.000000,1
1,379331.498143,6160,195,1,0,8260142.001114,1176.000000,2800.000000,1
0,205.376500,0,5,0,0,3210.000000,1294.000000,443.000000,1
1,205.376500,0,5,1,0,456.000000,441.000000,390.000000,1
0,167.461804,2,10,0,0,5399.000001,718.000000,424.000000,0
1,167.461804,2,10,1,0,691.000000,269.000000,293.000000,0
0,2834.610070,42,15,0,0,22729.000005,684.000000,394.000000,1
1,2834.610070,42,15,1,0,4961.000001,343.000000,325.000000,1
0,556.280994,0,20,0,0,30483.000005,681.000000,384.000000,0
1,556.280994,0,20,1,0,6171.000002,374.000000,358.000000,0
0,4711.570170,105,25,0,0,90355.000021,577.000000,323.000000,1
1,4711.570170,105,25,1,0,18712.000006,328.000000,309.000000,1
0,756.766169,4,30,0,0,103236.000022,735.000000,278.000000,0
1,756.766169,4,30,1,0,20952.000006,271.000000,295.000000,0
0,7092.087620,39,35,0,0,208238.000047,613.000000,342.000000,1
1,7092.087620,39,35,1,0,46619.000012,296.000000,320.000000,1
0,757.896307,19,40,0,0,234230.000051,718.000000,266.000000,0
1,757.896307,19,40,1,0,49768.000013,294.000000,315.000000,0
0,23105.585300,25,45,0,0,468452.000054,743.000000,465.000000,1
1,23105.585300,25,45,1,0,94668.000013,345.000000,369.000000,1
0,3998.521915,28,50,0,0,503124.000058,873.000000,544.000000,0
1,3998.521915,28,50,1,0,101088.000014,518.000000,498.000000,0
0,51100.941325,52,55,0,0,909384.000097,2297.000000,1006.000000,1
1,51100.941325,52,55,1,0,171963.000020,803.000000,647.000000,1
0,5091.801743,27,60,0,0,1019467.000139,1408.000000,1069.000000,0
1,5091.801743,27,60,1,0,200539.000021,690.000000,1106.000000,0
0,24417.889715,363,65,0,0,1633796.000215,2803.000000,1115.000000,1
1,24417.889715,363,65,1,0,300582.000033,582.000000,585.000000,1
0,6669.134332,7,70,0,0,1711291.000316,2760.000000,1535.000000,0
1,6669.134332,7,70,1,0,312649.000061,1605.000000,872.000000,0
0,47911.603834,778,75,0,0,2523258.000571,2127.000000,585.000000,1
1,47911.603834,778,75,1,0,434880.000096,620.000000,501.000000,1
0,7215.590155,7,80,0,0,2656613.000573,1010.000000,687.000000,0
1,7215.590155,7,80,1,0,451764.000096,620.000000,605.000000,0
0,68767.019289,53,85,0,0,4462192.000617,2128.000000,671.000000,1
1,68767.019289,53,85,1,0,688139.000103,626.000000,15137.000000,1
0,9748.059264,6,90,0,0,4577340.000645,972.000000,644.000000,0
1,9748.059264,6,90,1,0,704078.000107,598.000000,538.000000,0
0,83837.579785,1491,95,0,0,5927933.000978,1360.000000,854.000000,1
1,83837.579785,1491,95,1,0,887216.000159,935.000000,658.000000,1
0,7964.736650,3,100,0,0,6142315.000982,789.000000,617.000000,0
1,7964.736650,3,100,1,0,911491.000160,611.000000,554.000000,0
0,103865.302892,247,105,0,0,8687522.001099,1587.000000,679.000000,1
1,103865.302892,247,105,1,0,1201763.000176,28229.000000,475.000000,1
0,16689.513041,59,110,0,0,8918429.001193,903.000000,620.000000,0
1,16689.513041,59,110,1,0,1226208.000182,588.000000,562.000000,0
0,156593.784360,305,115,0,0,11731167.001805,2310.000000,832.000000,1
1,156593.784360,305,115,1,0,1538290.000279,3015.000000,587.000000,1
0,15025.702920,115,120,0,0,11975256.001840,1108.000000,758.000000,0
1,15025.702920,115,120,1,0,1568161.000284,571.000000,588.000000,0
0,190596.904077,2412,125,0,0,15038666.002726,1872.000000,743.000000,1
1,190596.904077,2412,125,1,0,1930071.000415,610.000000,554.000000,1
0,20715.396295,103,130,0,0,15370877.002748,1258.000000,921.000000,0
1,20715.396295,103,130,1,0,1969899.000418,736.000000,863.000000,0
0,263762.642085,117,135,0,0,20789030.003105,1782.000000,2514.000000,1
1,263762.642085,117,135,1,0,2434212.000458,573.000000,625.000000,1
0,13549.345169,24,140,0,0,21524950.003145,2437.000000,1701.000000,0
1,13549.345169,24,140,1,0,2521305.000464,1127.000000,1349.000000,0
0,310000.799336,1190,145,0,0,26922952.004214,2456.000000,2597.000000,1
1,310000.799336,1190,145,1,0,2977687.000568,677.000000,840.000000,1
0,31788.900841,235,150,0,0,28507313.004316,2580.000000,1560.000000,0
1,31788.900841,235,150,1,0,3151394.000578,1227.000000,1628.000000,0
0,220072.923488,410,155,0,0,37473200.005367,2434.000000,842.000000,1
1,220072.923488,410,155,1,0,3868684.000671,2710.000000,1079.000000,1
0,36541.752223,155,160,0,0,38894977.005470,1797.000000,915.000000,0
1,36541.752223,155,160,1,0,3992464.000683,896.000000,849.000000,0
0,235620.894403,3409,165,0,0,46728060.007756,4490.000000,943.000000,1
1,235620.894403,3409,165,1,0,4608517.000887,770.000000,757.000000,1
0,15130.699302,226,170,0,0,47996848.007991,2422.000000,1068.000000,0
1,15130.699302,226,170,1,0,4731000.000908,1188.000000,991.000000,0
0,231968.241285,172,175,0,0,61648516.008031,3179.000000,932.000000,1
1,231968.241285,172,175,1,0,5790791.000912,815.000000,648.000000,1
0,41468.296095,349,180,0,0,63014619.008132,2581.000000,1154.000000,0
1,41468.296095,349,180,1,0,5926611.000923,1014.000000,872.000000,0
0,204407.954357,3998,185,0,0,74942476.010556,3854.000000,927.000000,1
1,204407.954357,3998,185,1,0,6919336.001114,823.000000,887.000000,1
0,53315.724519,979,190,0,0,76397848.010845,3257.000000,1024.000000,0
1,53315.724519,979,190,1,0,7049189.001138,980.000000,814.000000,0
0,338348.932911,255,195,0,0,91214957.013092,5906.000000,1232.000000,1
1,338348.932911,255,195,1,0,8004510.001293,1021.000000,912.000000,1
0,311.193937,0,5,0,0,3481.000000,1218.000000,531.000000,1
1,311.193937,0,5,1,0,491.000000,518.000000,387.000000,1
0,143.428628,0,10,0,0,5711.000000,605.000000,288.000000,0
1,143.428628,0,10,1,0,728.000000,293.000000,256.000000,0
0,1578.622108,45,15,0,0,21459.000004,474.000000,233.000000,1
1,1578.622108,45,15,1,0,4067.000001,250.000000,242.000000,1
0,414.537986,3,20,0,0,27451.000005,652.000000,343.000000,0
1,414.537986,3,20,1,0,4879.000001,355.000000,481.000000,0
0,3102.697746,52,25,0,0,99909.000016,602.000000,301.000000,1
1,3102.697746,52,25,1,0,16884.000004,320.000000,273.000000,1
0,1592.016963,3,30,0,0,114273.000016,666.000000,273.000000,0
1,1592.016963,3,30,1,0,18945.000004,274.000000,268.000000,0
0,7335.514061,126,35,0,0,215008.000039,562.000000,295.000000,1
1,7335.514061,126,35,1,0,42549.000010,330.000000,319.000000,1
0,1311.244901,27,40,0,0,233341.000044,746.000000,533.000000,0
1,1311.244901,27,40,1,0,45780.000011,362.000000,352.000000,0
0,6941.503776,315,45,0,0,406481.000092,617.000000,403.000000,1
1,6941.503776,315,45,1,0,79234.000021,323.000000,341.000000,1
0,4573.671750,15,50,0,0,441567.000095,769.000000,503.000000,0
1,4573.671750,15,50,1,0,84190.000022,439.000000,354.000000,0
0,19874.530549,267,55,0,0,840530.000273,2975.000000,1339.000000,1
1,19874.530549,267,55,1,0,144863.000037,944.000000,928.000000,1
0,4320.590397,46,60,0,0,894683.000282,1395.000000,762.000000,0
1,4320.590397,46,60,1,0,153682.000039,684.000000,635.000000,0
0,38545.289346,469,65,0,0,1501444.000443,1724.000000,896.000000,1
1,38545.289346,469,65,1,0,243906.000094,659.000000,560.000000,1
0,2415.103153,118,70,0,0,1618049.000461,983.000000,816.000000,0
1,2415.103153,118,70,1,0,253749.000097,641.000000,744.000000,0
0,37370.077422,58,75,0,0,2565565.000507,2062.000000,596.000000,1
1,37370.077422,58,75,1,0,400970.000105,508.000000,488.000000,1
0,7416.788288,67,80,0,0,2656438.000532,1130.000000,805.000000,0
1,7416.788288,67,80,1,0,414489.000110,675.000000,786.000000,0
0,69233.634941,180,85,0,0,3864530.000763,1937.000000,964.000000,1
1,69233.634941,180,85,1,0,587388.000145,831.000000,622.000000,1
0,6706.233712,88,90,0,0,3992321.000782,939.000000,628.000000,0
1,6706.233712,88,90,1,0,605097.000148,529.000000,513.000000,0
0,53444.326859,1597,95,0,0,5619617.001118,2182.000000,936.000000,1
1,53444.326859,1597,95,1,0,865028.000197,830.000000,666.000000,1
0,12209.063195,193,100,0,0,5811492.001149,1072.000000,775.000000,0
1,12209.063195,193,100,1,0,887502.000202,677.000000,653.000000,0
0,83293.863927,165,105,0,0,8465922.001348,2064.000000,568.000000,1
1,83293.863927,165,105,1,0,1197773.000225,496.000000,480.000000,1
0,17967.227595,253,110,0,0,8683538.001393,1021.000000,539.000000,0
1,17967.227595,253,110,1,0,1221578.000231,574.000000,529.000000,0
0,111893.535510,881,115,0,0,11972808.001730,1595.000000,794.000000,1
1,111893.535510,881,115,1,0,1543509.000274,2996.000000,724.000000,1
0,7553.931293,11,120,0,0,12304754.001736,30625.000000,1042.000000,0
1,7553.931293,11,120,1,0,1583432.000274,824.000000,644.000000,0
0,215855.870919,914,125,0,0,16374660.002211,1638.000000,1027.000000,1
1,215855.870919,914,125,1,0,2052179.000328,617.000000,551.000000,1
0,14770.164554,274,130,0,0,17081926.002488,3210.000000,2438.000000,0
1,14770.164554,274,130,1,0,2135649.000353,1777.000000,1748.000000,0
0,220321.716491,1035,135,0,0,22973998.002805,1813.000000,2517.000000,1
1,220321.716491,1035,135,1,0,2698348.000387,597.000000,601.000000,1
0,16020.815989,16,140,0,0,23834227.002997,2477.000000,1807.000000,0
1,16020.815989,16,140,1,0,2795329.000410,1724.000000,1376.000000,0
0,271049.035710,1946,145,0,0,30340969.003964,2796.000000,2739.000000,1
1,271049.035710,1946,145,1,0,3369246.000528,684.000000,641.000000,1
0,20193.572219,373,150,0,0,31441709.004178,3453.000000,12169.000000,0
1,20193.572219,373,150,1,0,3471419.000551,1266.000000,1506.000000,0
0,157330.519603,2930,155,0,0,39265030.005039,1977.000000,803.000000,1
1,157330.519603,2930,155,1,0,4062039.000660,2689.000000,662.000000,1
0,23160.939369,98,160,0,0,40501162.005147,2198.000000,1144.000000,0
1,23160.939369,98,160,1,0,4195056.000684,1143.000000,953.000000,0
0,374114.929083,151,165,0,0,48790893.006921,1891.000000,2652.000000,1
1,374114.929083,151,165,1,0,5051127.000845,687.000000,670.000000,1
0,39072.305582,13,170,0,0,49379513.007087,1515.000000,1135.000000,0
1,39072.305582,13,170,1,0,5107530.000861,948.000000,986.000000,0
0,146260.345810,2107,175,0,0,59245397.009076,4406.000000,975.000000,1
1,146260.345810,2107,175,1,0,5937430.001049,2013.000000,780.000000,1
0,44687.243558,53,180,0,0,60512537.009334,2476.000000,984.000000,0
1,44687.243558,53,180,1,0,6065821.001073,911.000000,1147.000000,0
0,207471.761066,1825,185,0,0,74479800.010362,3428.000000,946.000000,1
1,207471.761066,1825,185,1,0,7080176.001176,778.000000,872.000000,1
0,42143.360486,624,190,0,0,75813225.010615,2261.000000,1506.000000,0
1,42143.360486,624,190,1,0,7223832.001200,1037.000000,1017.000000,0
0,508255.956320,1004,195,0,0,92431285.012407,4371.000000,1066.000000,1
1,508255.956320,1004,195,1,0,8427088.001332,2114.000000,924.000000,1
0,61.425592,3,5,0,0,3046.000000,1144.000000,632.000000,1
1,61.425592,3,5,1,0,427.000000,710.000000,530.000000,1
0,117.912530,0,10,0,0,5060.000000,837.000000,448.000000,0
1,117.912530,0,10,1,0,664.000000,1394.000000,388.000000,0
0,2330.101440,45,15,0,0,22764.000004,585.000000,299.000000,1
1,2330.101440,45,15,1,0,4007.000001,257.000000,274.000000,1
0,192.392226,0,20,0,0,29721.000004,921.000000,594.000000,0
1,192.392226,0,20,1,0,5079.000001,448.000000,403.000000,0
0,6592.976644,4,25,0,0,79105.000018,787.000000,467.000000,1
1,6592.976644,4,25,1,0,16226.000005,426.000000,371.000000,1
0,653.206516,0,30,0,0,91783.000019,802.000000,334.000000,0
1,653.206516,0,30,1,0,18430.000005,317.000000,332.000000,0
0,5408.347226,49,35,0,0,190348.000043,799.000000,372.000000,1
1,5408.347226,49,35,1,0,40003.000010,371.000000,453.000000,1
0,1927.623687,18,40,0,0,209341.000047,835.000000,354.000000,0
1,1927.623687,18,40,1,0,43118.000011,377.000000,560.000000,0
0,16880.555526,38,45,0,0,449899.000056,910.000000,442.000000,1
1,16880.555526,38,45,1,0,86877.000013,345.000000,341.000000,1
0,2719.299066,37,50,0,0,479037.000061,954.000000,557.000000,0
1,2719.299066,37,50,1,0,91464.000014,738.000000,539.000000,0
0,27617.449584,227,55,0,0,765537.000159,721.000000,418.000000,1
1,27617.449584,227,55,1,0,140920.000028,354.000000,354.000000,1
0,4576.880399,43,60,0,0,895412.000182,1151.000000,742.000000,0
1,4576.880399,43,60,1,0,154650.000031,626.000000,774.000000,0
0,46038.889686,399,65,0,0,1951510.000299,2009.000000,595.000000,1
1,46038.889686,399,65,1,0,315647.000044,479.000000,1099.000000,1
0,6338.572011,69,70,0,0,2108587.000335,1346.000000,707.000000,0
1,6338.572011,69,70,1,0,331462.000050,731.000000,688.000000,0
0,42188.286529,587,75,0,0,3713454.000445,1777.000000,931.000000,1
1,42188.286529,587,75,1,0,523308.000069,712.000000,30869.000000,1
0,10063.730342,32,80,0,0,3855931.000450,880.000000,577.000000,0
1,10063.730342,32,80,1,0,538504.000070,556.000000,569.000000,0
0,30002.070899,1462,85,0,0,5617943.000840,2328.000000,912.000000,1
1,30002.070899,1462,85,1,0,787076.000120,762.000000,563.000000,1
0,12772.969299,0,90,0,0,5778680.000840,870.000000,616.000000,0
1,12772.969299,0,90,1,0,806881.000120,452.000000,465.000000,0
0,119479.292301,1430,95,0,0,7136992.001220,1415.000000,623.000000,1
1,119479.292301,1430,95,1,0,982701.000173,804.000000,632.000000,1
0,5905.911332,142,100,0,0,7298775.001249,897.000000,669.000000,0
1,5905.911332,142,100,1,0,1006201.000178,570.000000,637.000000,0
0,145792.853852,300,105,0,0,9397562.001570,1797.000000,578.000000,1
1,145792.853852,300,105,1,0,1297171.000220,563.000000,476.000000,1
0,9459.237238,80,110,0,0,9629086.001609,821.000000,561.000000,0
1,9459.237238,80,110,1,0,1348330.000223,537.000000,504.000000,0
0,169829.767227,47,115,0,0,12945753.001690,2260.000000,751.000000,1
1,169829.767227,47,115,1,0,1732915.000234,2467.000000,501.000000,1
0,12872.468804,237,120,0,0,13515540.001910,3895.000000,2636.000000,0
1,12872.468804,237,120,1,0,1798722.000255,1674.000000,1776.000000,0
0,108582.170452,1836,125,0,0,17107153.002752,1904.000000,792.000000,1
1,108582.170452,1836,125,1,0,2156132.000356,596.000000,504.000000,1
0,22756.034560,105,130,0,0,17509439.002816,924.000000,666.000000,0
1,22756.034560,105,130,1,0,2234185.000363,648.000000,611.000000,0
0,179850.395536,1532,135,0,0,21886610.004029,2320.000000,4654.000000,1
1,179850.395536,1532,135,1,0,2648219.000509,793.000000,802.000000,1
0,10375.170498,28,140,0,0,22911589.004233,3252.000000,2380.000000,0
1,10375.170498,28,140,1,0,2762498.000527,1881.000000,2023.000000,0
0,278419.166928,3959,145,0,0,28755560.005271,1920.000000,2124.000000,1
1,278419.166928,3959,145,1,0,3318377.000643,625.000000,620.000000,1
0,23408.453043,286,150,0,0,29910384.005378,2222.000000,1626.000000,0
1,23408.453043,286,150,1,0,3429235.000654,876.000000,1052.000000,0
0,198973.163496,3371,155,0,0,36080942.006844,2204.000000,981.000000,1
1,198973.163496,3371,155,1,0,3991169.000812,3194.000000,856.000000,1
0,28521.344046,126,160,0,0,36743562.007093,2116.000000,1252.000000,0
1,28521.344046,126,160,1,0,4057990.000834,1326.000000,902.000000,0
0,377871.911994,410,165,0,0,48001144.007363,7540.000000,5493.000000,1
1,377871.911994,410,165,1,0,4999846.000859,1443.000000,836.000000,1
0,27308.865470,403,170,0,0,48823101.007580,2908.000000,34613.000000,0
1,27308.865470,403,170,1,0,5075617.000881,1836.000000,1189.000000,0
0,123608.001201,2005,175,0,0,61168527.011578,10562.000000,1274.000000,1
1,123608.001201,2005,175,1,0,6056981.001284,1137.000000,986.000000,1
0,38989.204807,545,180,0,0,63674636.011858,4049.000000,2327.000000,0
1,38989.204807,545,180,1,0,6377313.001360,1904.000000,1659.000000,0
0,400987.452585,55,185,0,0,85073065.012587,8166.000000,2746.000000,1
1,400987.452585,55,185,1,0,8138426.001421,1811.000000,2074.000000,1
0,35836.997968,566,190,0,0,86469078.012933,3054.000000,986.000000,0
1,35836.997968,566,190,1,0,8258316.001452,1123.000000,986.000000,0
0,310791.030091,1949,195,0,0,117261056.013755,5801.000000,1346.000000,1
1,310791.030091,1949,195,1,0,10964105.001567,1345.000000,1236.000000,1
0,144.877129,2,5,0,0,3164.000000,1237.000000,482.000000,1
1,144.877129,2,5,1,0,402.000000,488.000000,367.000000,1
0,146.378614,0,10,0,0,5300.000000,979.000000,681.000000,0
1,146.378614,0,10,1,0,685.000000,372.000000,301.000000,0
0,1695.792277,26,15,0,0,24931.000003,627.000000,290.000000,1
1,1695.792277,26,15,1,0,4878.000001,453.000000,279.000000,1
0,530.184417,10,20,0,0,31455.000004,615.000000,498.000000,0
1,530.184417,10,20,1,0,5684.000001,542.000000,310.000000,0
0,2142.160020,123,25,0,0,81049.000027,627.000000,725.000000,1
1,2142.160020,123,25,1,0,16657.000006,27443.000000,370.000000,1
0,1092.126895,1,30,0,0,96260.000027,1007.000000,402.000000,0
1,1092.126895,1,30,1,0,18883.000006,455.000000,438.000000,0
0,10485.676836,13,35,0,0,239854.000028,960.000000,433.000000,1
1,10485.676836,13,35,1,0,45574.000006,487.000000,301.000000,1
0,2033.092001,16,40,0,0,258957.000030,724.000000,652.000000,0
1,2033.092001,16,40,1,0,48755.000007,467.000000,498.000000,0
0,13180.926780,119,45,0,0,465415.000073,1344.000000,934.000000,1
1,13180.926780,119,45,1,0,87368.000015,693.000000,544.000000,1
0,2276.360775,0,50,0,0,503181.000074,1330.000000,938.000000,0
1,2276.360775,0,50,1,0,93930.000015,818.000000,729.000000,0
0,43052.885869,200,55,0,0,915751.000113,4823.000000,2946.000000,1
1,43052.885869,200,55,1,0,158381.000047,1018.000000,923.000000,1
0,5391.529642,33,60,0,0,996070.000151,1633.000000,1120.000000,0
1,5391.529642,33,60,1,0,167745.000053,938.000000,960.000000,0
0,58282.318332,559,65,0,0,1550025.000305,3460.000000,1330.000000,1
1,58282.318332,559,65,1,0,255303.000074,851.000000,689.000000,1
0,4577.550022,1,70,0,0,1625504.000307,889.000000,894.000000,0
1,4577.550022,1,70,1,0,268312.000074,749.000000,547.000000,0
0,70237.802321,101,75,0,0,2697297.000323,1414.000000,535.000000,1
1,70237.802321,101,75,1,0,430149.000077,888.000000,727.000000,1
0,8812.432365,19,80,0,0,2804043.000335,1000.000000,806.000000,0
1,8812.432365,19,80,1,0,466184.000080,1254.000000,721.000000,0
0,31304.780409,353,85,0,0,3802360.000631,2592.000000,1451.000000,1
1,31304.780409,353,85,1,0,603134.000142,997.000000,838.000000,1
0,10345.865922,30,90,0,0,3930047.000656,1952.000000,1619.000000,0
1,10345.865922,30,90,1,0,620175.000146,996.000000,1100.000000,0
0,108258.337680,430,95,0,0,5417571.000881,1402.000000,939.000000,1
1,108258.337680,430,95,1,0,816732.000177,920.000000,663.000000,1
0,4619.225642,27,100,0,0,5587844.000908,801.000000,575.000000,0
1,4619.225642,27,100,1,0,836996.000182,615.000000,542.000000,0
0,75644.645421,111,105,0,0,7927882.001383,2237.000000,563.000000,1
1,75644.645421,111,105,1,0,1115347.000229,501.000000,544.000000,1
0,9587.186825,112,110,0,0,8164015.001426,769.000000,573.000000,0
1,9587.186825,112,110,1,0,1143284.000234,670.000000,557.000000,0
0,153658.905308,2131,115,0,0,10924341.001918,1601.000000,959.000000,1
1,153658.905308,2131,115,1,0,1516661.000294,3872.000000,1028.000000,1
0,23041.349964,132,120,0,0,11168633.001967,1309.000000,1768.000000,0
1,23041.349964,132,120,1,0,1545662.000301,902.000000,943.000000,0
0,174814.566939,60,125,0,0,15975135.002064,1868.000000,747.000000,1
1,174814.566939,60,125,1,0,2047871.000312,599.000000,602.000000,1
0,30192.120803,3,130,0,0,16874525.002069,2445.000000,2069.000000,0
1,30192.120803,3,130,1,0,2178415.000313,1168.000000,1013.000000,0
0,78676.814987,1733,135,0,0,22121567.002600,2230.000000,2755.000000,1
1,78676.814987,1733,135,1,0,2705070.000399,677.000000,632.000000,1
0,26230.856952,46,140,0,0,22947506.002801,2605.000000,1935.000000,0
1,26230.856952,46,140,1,0,2795752.000418,1504.000000,1577.000000,0
0,292117.830571,27,145,0,0,30701395.002879,1857.000000,2737.000000,1
1,292117.830571,27,145,1,0,3555195.000426,694.000000,623.000000,1
0,24179.042343,583,150,0,0,31714641.003180,3103.000000,2230.000000,0
1,24179.042343,583,150,1,0,3646796.000455,1320.000000,1684.000000,0
0,230530.059475,501,155,0,0,39975358.003715,1867.000000,915.000000,1
1,230530.059475,501,155,1,0,4369708.000506,2380.000000,760.000000,1
0,24051.406829,694,160,0,0,41171061.004039,2308.000000,1231.000000,0
1,24051.406829,694,160,1,0,4476096.000537,1115.000000,1009.000000,0
0,217210.876087,1534,165,0,0,51007895.004814,3765.000000,1027.000000,1
1,217210.876087,1534,165,1,0,5175026.000606,961.000000,777.000000,1
0,35504.895795,247,170,0,0,52267472.004924,1767.000000,1023.000000,0
1,35504.895795,247,170,1,0,5310033.000615,765.000000,995.000000,0
0,237350.970022,4059,175,0,0,62510280.010855,23649.000000,1926.000000,1
1,237350.970022,4059,175,1,0,6066751.001201,4404.000000,1523.000000,1
0,60651.905227,6,180,0,0,64316427.010875,3522.000000,2426.000000,0
1,60651.905227,6,180,1,0,6241056.001203,1938.000000,1893.000000,0
0,547189.462455,3172,185,0,0,90643539.012743,5465.000000,1238.000000,1
1,547189.462455,3172,185,1,0,8655849.001463,977.000000,878.000000,1
0,44441.132502,15,190,0,0,93055746.012753,5402.000000,4037.000000,0
1,44441.132502,15,190,1,0,8885053.001464,1848.000000,2437.000000,0
0,177585.253058,2933,195,0,0,112484397.016376,4643.000000,1071.000000,1
1,177585.253058,2933,195,1,0,10299579.001704,2380.000000,854.000000,1
0,68.694705,5,5,0,0,3166.000000,1138.000000,396.000000,1
1,68.694705,5,5,1,0,402.000000,462.000000,369.000000,1
0,144.419373,0,10,0,0,5445.000000,662.000000,300.000000,0
1,144.419373,0,10,1,0,631.000000,371.000000,290.000000,0
0,2864.155956,0,15,0,0,25195.000001,670.000000,267.000000,1
1,2864.155956,0,15,1,0,5222.000000,248.000000,217.000000,1
0,540.230391,7,20,0,0,30456.000002,586.000000,315.000000,0
1,540.230391,7,20,1,0,5960.000000,323.000000,487.000000,0
0,5663.245177,70,25,0,0,85522.000044,682.000000,342.000000,1
1,5663.245177,70,25,1,0,17543.000004,278.000000,292.000000,1
0,1167.756741,1,30,0,0,98535.000046,671.000000,356.000000,0
1,1167.756741,1,30,1,0,19363.000004,289.000000,311.000000,0
0,18404.749213,39,35,0,0,224950.000055,581.000000,255.000000,1
1,18404.749213,39,35,1,0,45257.000006,264.000000,241.000000,1
0,897.177434,1,40,0,0,246025.000056,811.000000,369.000000,0
1,897.177434,1,40,1,0,49053.000007,419.000000,651.000000,0
0,16242.090379,84,45,0,0,450684.000072,744.000000,447.000000,1
1,16242.090379,84,45,1,0,92033.000010,339.000000,287.000000,1
0,4295.983258,28,50,0,0,541268.000079,1072.000000,698.000000,0
1,4295.983258,28,50,1,0,97914.000011,606.000000,556.000000,0
0,34676.521914,620,55,0,0,792531.000157,646.000000,373.000000,1
1,34676.521914,620,55,1,0,147214.000025,368.000000,363.000000,1
0,3844.577227,24,60,0,0,845272.000167,894.000000,511.000000,0
1,3844.577227,24,60,1,0,156019.000027,477.000000,445.000000,0
0,49381.590622,658,65,0,0,1441811.000392,3671.000000,1476.000000,1
1,49381.590622,658,65,1,0,238110.000056,880.000000,943.000000,1
0,6138.058692,23,70,0,0,1536433.000397,2407.000000,892.000000,0
1,6138.058692,23,70,1,0,252813.000057,754.000000,1310.000000,0
0,23192.915167,239,75,0,0,2331890.000684,2585.000000,943.000000,1
1,23192.915167,239,75,1,0,400287.000098,877.000000,833.000000,1
0,7319.930025,16,80,0,0,2430596.000700,1567.000000,1043.000000,0
1,7319.930025,16,80,1,0,415005.000101,737.000000,672.000000,0
0,97744.979175,1035,85,0,0,3561414.000909,27593.000000,719.000000,1
1,97744.979175,1035,85,1,0,573472.000133,675.000000,762.000000,1
0,9981.089052,110,90,0,0,3724264.000937,1028.000000,536.000000,0
1,9981.089052,110,90,1,0,589409.000137,480.000000,693.000000,0
0,109399.507828,1930,95,0,0,5227141.001298,1865.000000,693.000000,1
1,109399.507828,1930,95,1,0,812434.000211,670.000000,544.000000,1
0,8877.400179,3,100,0,0,5420492.001312,931.000000,636.000000,0
1,8877.400179,3,100,1,0,835582.000213,573.000000,822.000000,0
0,50787.271014,444,105,0,0,7955509.001559,2185.000000,1024.000000,1
1,50787.271014,444,105,1,0,1140855.000243,903.000000,721.000000,1
0,17911.281227,26,110,0,0,8191618.001564,923.000000,631.000000,0
1,17911.281227,26,110,1,0,1171133.000244,629.000000,611.000000,0
0,121502.674301,323,115,0,0,11421121.001685,1895.000000,628.000000,1
1,121502.674301,323,115,1,0,1511201.000258,2132.000000,480.000000,1
0,14623.466139,70,120,0,0,12008991.001749,4607.000000,2616.000000,0
1,14623.466139,70,120,1,0,1588876.000267,2137.000000,1554.000000,0
0,165579.536164,187,125,0,0,16496098.002381,1916.000000,1205.000000,1
1,165579.536164,187,125,1,0,2029448.000337,489.000000,660.000000,1
0,11218.514837,216,130,0,0,17272694.002501,3308.000000,2025.000000,0
1,11218.514837,216,130,1,0,2123537.000352,1802.000000,2182.000000,0
0,102624.210953,265,135,0,0,22645482.003212,2245.000000,2217.000000,1
1,102624.210953,265,135,1,0,2599065.000488,612.000000,850.000000,1
0,19353.498926,227,140,0,0,23459593.003301,3641.000000,1887.000000,0
1,19353.498926,227,140,1,0,2688384.000496,1664.000000,1820.000000,0
0,183182.661325,70,145,0,0,29879435.003860,2542.000000,3833.000000,1
1,183182.661325,70,145,1,0,3194159.000558,833.000000,842.000000,1
0,32573.235681,138,150,0,0,31106589.003907,3239.000000,1981.000000,0
1,32573.235681,138,150,1,0,3309716.000562,1564.000000,1242.000000,0
0,138183.907468,27,155,0,0,40742574.003959,1830.000000,635.000000,1
1,138183.907468,27,155,1,0,4128632.000568,2167.000000,680.000000,1
0,43319.789012,77,160,0,0,42174666.004011,1715.000000,1005.000000,0
1,43319.789012,77,160,1,0,4264752.000574,900.000000,0,357.148181,2,5,0,0,3344.000000,2043.000000,648.000000,1
1,357.148181,2,5,0,0,516.000000,758.000000,578.000000,1
0,184.478751,0,10,0,0,5509.000000,764.000000,410.000000,0
1,184.478751,0,10,0,0,784.000000,283.000000,260.000000,0
0,873.526874,3,15,0,0,51059.000001,688.000000,306.000000,1
1,873.526874,3,15,0,0,5276.000000,269.000000,241.000000,1
0,181.999529,3,20,0,0,57250.000001,540.000000,306.000000,0
1,181.999529,3,20,0,0,6108.000000,295.000000,258.000000,0
0,10463.674997,0,25,0,0,113187.000003,582.000000,306.000000,1
1,10463.674997,0,25,0,0,19536.000001,278.000000,256.000000,1
0,744.570263,3,30,0,0,122836.000005,639.000000,286.000000,0
1,744.570263,3,30,0,0,21087.000001,420.000000,365.000000,0
0,6976.047374,94,35,0,0,223317.000019,648.000000,336.000000,1
1,6976.047374,94,35,0,0,44423.000005,306.000000,253.000000,1
0,1226.110144,11,40,0,0,241176.000021,711.000000,269.000000,0
1,1226.110144,11,40,0,0,47781.000005,295.000000,278.000000,0
0,7543.882560,437,45,0,0,393884.000077,731.000000,477.000000,1
